species,lma,wsg,height,at,count,dbh.gr,ba.gr
Nectandra cissiflora,71.1,0.421,19.5,20,360,4.9558444362491,268.684300287629
Nectandra cissiflora,71.1,0.421,19.5,30,362,6.13417969695459,534.953383284792
Nectandra cissiflora,71.1,0.421,19.5,40,334,7.30965623324601,687.172250336076
Nectandra cissiflora,71.1,0.421,19.5,50,285,8.27326091642997,991.933936685232
Nectandra cissiflora,71.1,0.421,19.5,60,265,9.34397709869054,1246.33210645349
Nectandra cissiflora,71.1,0.421,19.5,80,211,11.4026678083561,2316.03140203909
Nectandra cissiflora,71.1,0.421,19.5,100,182,12.9071883277951,3068.86787395929
Nectandra cissiflora,71.1,0.421,19.5,120,158,13.2890203833718,3566.06159705684
Ocotea cernua,61.7,0.61,14.4,10,501,3.70869227715075,87.9474541621404
Ocotea cernua,61.7,0.61,14.4,20,501,4.82256054141859,250.530206490931
Ocotea cernua,61.7,0.61,14.4,30,405,4.77817954333514,365.582376089883
Ocotea cernua,61.7,0.61,14.4,40,331,5.46310536215823,561.661242882391
Ocotea cernua,61.7,0.61,14.4,50,291,6.24693342175765,740.245328875038
Ocotea cernua,61.7,0.61,14.4,60,244,7.0675604006733,868.797925946382
Ocotea cernua,61.7,0.61,14.4,80,208,8.04418167035944,1342.8116196034
Ocotea cernua,61.7,0.61,14.4,100,182,9.4700738533116,1970.6618439494
Ocotea cernua,61.7,0.61,14.4,120,160,10.3726975998627,2391.02966053691
Ocotea puberula,49.4,0.389,26.8,10,241,7.38168810285109,299.30548899584
Ocotea puberula,49.4,0.389,26.8,20,241,6.71682421252406,398.531959501934
Ocotea puberula,49.4,0.389,26.8,30,216,5.98979940673778,426.352987835216
Ocotea puberula,49.4,0.389,26.8,40,181,7.41757815465361,785.358232828282
Ocotea puberula,49.4,0.389,26.8,50,158,8.21457409758924,991.56322836663
Ocotea puberula,49.4,0.389,26.8,60,132,10.4655903551795,1712.21226536507
Ocotea puberula,49.4,0.389,26.8,80,112,12.2834936459827,2435.29169649307
Ocotea puberula,49.4,0.389,26.8,100,93,14.1223610414682,4013.02368514333
Ocotea puberula,49.4,0.389,26.8,120,79,19.0280766185966,6545.49443308462
Ocotea whitei,68.3,0.426,32.3,10,495,3.85327595780122,99.4439101428645
Ocotea whitei,68.3,0.426,32.3,20,495,5.56172610843001,329.47463799719
Ocotea whitei,68.3,0.426,32.3,30,532,6.76961831005034,572.044598840843
Ocotea whitei,68.3,0.426,32.3,40,551,7.99206267708685,953.627441971062
Ocotea whitei,68.3,0.426,32.3,50,571,9.18865319959347,1303.43317673562
Ocotea whitei,68.3,0.426,32.3,60,583,12.5310408451057,1973.30917625192
Ocotea whitei,68.3,0.426,32.3,80,582,12.4316369402375,2473.4932615744
Ocotea whitei,68.3,0.426,32.3,100,574,14.8033159059095,3741.79280681762
Ocotea whitei,68.3,0.426,32.3,120,558,16.5436068673088,5128.85847882144
Ouratea lucens,103.5,0.802,11.6,10,3982,1.63380298834925,32.0898722489854
Ouratea lucens,103.5,0.802,11.6,20,3982,1.86912985050433,74.8870089044255
Ouratea lucens,103.5,0.802,11.6,30,2803,2.02132713247044,109.578831536485
Ouratea lucens,103.5,0.802,11.6,40,1770,1.46713114265598,110.52555051511
Ouratea lucens,103.5,0.802,11.6,50,1108,1.39408396946565,124.253813748222
Ouratea lucens,103.5,0.802,11.6,60,698,1.40181624164667,137.662599853105
Ouratea lucens,103.5,0.802,11.6,80,300,1.55711723939835,168.397314050439
Ouratea lucens,103.5,0.802,11.6,100,133,0.611677558594465,112.229997136492
Ouratea lucens,103.5,0.802,11.6,120,57,0.900498714555523,161.13553815225
Palicourea guianensis,42.4,0.32,6.2,10,971,9.98009516022294,517.735269666015
Palicourea guianensis,42.4,0.32,6.2,20,971,8.02260424002716,511.416487870993
Palicourea guianensis,42.4,0.32,6.2,30,687,6.56623725174528,481.401329228987
Palicourea guianensis,42.4,0.32,6.2,40,446,5.22101072625687,431.317276498969
Palicourea guianensis,42.4,0.32,6.2,50,285,4.3446358154942,410.748601849381
Palicourea guianensis,42.4,0.32,6.2,60,204,3.63521031640922,396.739053314403
Palicourea guianensis,42.4,0.32,6.2,80,93,1.85941714352516,233.344541166059
Pentagonia macrophylla,65.2,0.454,6.1,10,952,2.42278174472059,57.7412051304821
Pentagonia macrophylla,65.2,0.454,6.1,20,952,1.94523230398617,78.29193168354
Pentagonia macrophylla,65.2,0.454,6.1,30,949,1.71407929252715,91.7556605368941
Pentagonia macrophylla,65.2,0.454,6.1,40,794,1.56759459906563,105.664007642872
Pentagonia macrophylla,65.2,0.454,6.1,50,565,1.84819296903094,140.567011251358
Pentagonia macrophylla,65.2,0.454,6.1,60,386,1.70865548390778,137.732294222065
Pentagonia macrophylla,65.2,0.454,6.1,80,172,0.858078176295772,111.843526222617
Pentagonia macrophylla,65.2,0.454,6.1,100,78,2.73771666114885,442.855818761222
Pentagonia macrophylla,65.2,0.454,6.1,120,51,3.54233379255176,590.474542490784
Perebea xanthochyma,53.7,0.623,14.1,10,540,2.04025501752662,17.787960829211
Perebea xanthochyma,53.7,0.623,14.1,20,540,3.12745227965935,156.854145669172
Perebea xanthochyma,53.7,0.623,14.1,30,586,3.76342190889371,255.302638713777
Perebea xanthochyma,53.7,0.623,14.1,40,569,3.99988433413487,340.1480727544
Perebea xanthochyma,53.7,0.623,14.1,50,511,4.144307829922,405.679526954563
Perebea xanthochyma,53.7,0.623,14.1,60,465,4.12463762419463,458.987754144504
Perebea xanthochyma,53.7,0.623,14.1,80,351,3.85381506319398,547.525084009111
Perebea xanthochyma,53.7,0.623,14.1,100,285,3.57118808811617,625.850872451462
Perebea xanthochyma,53.7,0.623,14.1,120,221,3.21683741191485,641.592623929195
Picramnia latifolia,58.7,0.699,12.5,10,2709,2.84918158318861,54.2247991134661
Picramnia latifolia,58.7,0.699,12.5,20,2709,4.4213671556732,225.875460498346
Picramnia latifolia,58.7,0.699,12.5,30,2200,4.78175390902825,331.607218231679
Picramnia latifolia,58.7,0.699,12.5,40,1754,4.78450460213126,455.814479878061
Picramnia latifolia,58.7,0.699,12.5,50,1392,4.92052198279514,511.482273774427
Picramnia latifolia,58.7,0.699,12.5,60,1157,4.60653011978063,565.32891112949
Picramnia latifolia,58.7,0.699,12.5,80,857,4.4102457948305,662.929203158587
Picramnia latifolia,58.7,0.699,12.5,100,615,4.17154981191035,751.873210235465
Picramnia latifolia,58.7,0.699,12.5,120,450,3.96330668189606,824.863241434586
Platymiscium pinnatum,33.4,0.761,29.7,10,206,2.59325505188422,67.2123459140436
Platymiscium pinnatum,33.4,0.761,29.7,20,206,2.30767974221052,95.059486911022
Platymiscium pinnatum,33.4,0.761,29.7,30,148,2.23841732912437,136.305012673749
Platymiscium pinnatum,33.4,0.761,29.7,40,106,3.02181941877618,295.690293352144
Platymiscium pinnatum,33.4,0.761,29.7,50,91,2.74142341333234,354.92249257754
Platymiscium pinnatum,33.4,0.761,29.7,60,90,3.30098009420663,446.407385189968
Platymiscium pinnatum,33.4,0.761,29.7,80,77,4.21038730255737,917.499676833153
Platymiscium pinnatum,33.4,0.761,29.7,100,87,4.41795379909603,836.40995299872
Platymiscium pinnatum,33.4,0.761,29.7,120,88,5.52841638667134,1285.68853540594
Platypodium elegans,36.1,0.703,35.1,10,149,5.51865791918273,192.649934831576
Platypodium elegans,36.1,0.703,35.1,20,149,4.76956030764054,248.542224221087
Platypodium elegans,36.1,0.703,35.1,30,182,4.55247836510113,296.990405689387
Platypodium elegans,36.1,0.703,35.1,40,186,4.64427276884316,417.324160218408
Platypodium elegans,36.1,0.703,35.1,50,192,4.29624594205074,464.984646282535
Platypodium elegans,36.1,0.703,35.1,60,192,4.30549010078813,517.781989122788
Platypodium elegans,36.1,0.703,35.1,80,179,5.04664703427643,853.023606133286
Platypodium elegans,36.1,0.703,35.1,100,153,6.0464104911538,1324.92804358167
Platypodium elegans,36.1,0.703,35.1,120,123,7.5570721129956,1657.42450945803
Poulsenia armata,55.8,0.315,36.2,10,592,5.6757381307258,110.420263680218
Poulsenia armata,55.8,0.315,36.2,20,592,6.96091494407516,422.506294360018
Poulsenia armata,55.8,0.315,36.2,30,1204,9.03492501779746,758.421765014271
Poulsenia armata,55.8,0.315,36.2,40,1924,9.85877917236252,1040.05925197825
Poulsenia armata,55.8,0.315,36.2,50,2652,9.94931395456183,1255.98370919841
Poulsenia armata,55.8,0.315,36.2,60,3173,10.2509894202786,1464.14484917078
Poulsenia armata,55.8,0.315,36.2,80,3687,11.2572586834624,2091.12774695867
Poulsenia armata,55.8,0.315,36.2,100,3689,12.4237261807107,2888.41221674403
Poulsenia armata,55.8,0.315,36.2,120,3459,12.8272679708586,3321.36141053438
Pouteria reticulata,50.7,0.761,32,10,3217,2.16099123814622,36.5310609076325
Pouteria reticulata,50.7,0.761,32,20,3217,3.24404079839301,163.286588344307
Pouteria reticulata,50.7,0.761,32,30,2607,4.69197201451788,367.800088993577
Pouteria reticulata,50.7,0.761,32,40,1995,5.51535818254825,628.218822103249
Pouteria reticulata,50.7,0.761,32,50,1549,6.28457418085111,790.614852908695
Pouteria reticulata,50.7,0.761,32,60,1298,6.90381565176304,1049.51081369046
Pouteria reticulata,50.7,0.761,32,80,999,8.43131543762654,1750.72165429051
Pouteria reticulata,50.7,0.761,32,100,799,10.250755893361,2768.80580861148
Pouteria reticulata,50.7,0.761,32,120,702,11.0110212305181,3217.82706317394
Pouteria stipitata,58.6,NA,22.4,10,95,1.90519493930399,40.4110134947151
Pouteria stipitata,58.6,NA,22.4,20,95,1.77498327769308,71.1309278740013
Pouteria stipitata,58.6,NA,22.4,30,70,1.82934411350484,118.687930806638
Pouteria stipitata,58.6,NA,22.4,40,75,4.23271794374408,446.295832295612
Pouteria stipitata,58.6,NA,22.4,50,70,5.21418623209706,752.353630602475
Pouteria stipitata,58.6,NA,22.4,60,60,5.93435395493976,854.6448827618
Pouteria stipitata,58.6,NA,22.4,80,64,6.39402480052511,1157.46522393951
Pouteria stipitata,58.6,NA,22.4,100,74,7.14598181368843,1327.14882410787
Pouteria stipitata,58.6,NA,22.4,120,90,6.502327724219,1377.32528614664
Prioria copaifera,77.8,0.391,35.5,10,2433,2.44615168849108,44.2219633695486
Prioria copaifera,77.8,0.391,35.5,20,2433,3.60912607011744,197.080731010089
Prioria copaifera,77.8,0.391,35.5,30,2725,4.2227005185129,309.495047136893
Prioria copaifera,77.8,0.391,35.5,40,2648,4.79109052903104,432.283124942594
Prioria copaifera,77.8,0.391,35.5,50,2443,5.61506130513679,659.908161680241
Prioria copaifera,77.8,0.391,35.5,60,2226,6.17667450642922,882.361441450632
Prioria copaifera,77.8,0.391,35.5,80,1923,7.79325803281377,1649.25981542403
Prioria copaifera,77.8,0.391,35.5,100,1638,8.92354733916575,2315.69701301456
Prioria copaifera,77.8,0.391,35.5,120,1417,10.0628234281291,2971.45034092805
Protium costaricense,45.9,0.452,16.4,10,1417,5.35328336814267,171.360164322595
Protium costaricense,45.9,0.452,16.4,20,1417,6.39803827679614,379.919144974368
Protium costaricense,45.9,0.452,16.4,30,1496,6.9469043038997,532.570586571992
Protium costaricense,45.9,0.452,16.4,40,1433,7.53968267424313,762.044862673034
Protium costaricense,45.9,0.452,16.4,50,1363,7.90766063196344,940.504351601725
Protium costaricense,45.9,0.452,16.4,60,1273,7.91957470668138,1108.50097681508
Protium costaricense,45.9,0.452,16.4,80,1114,8.34388634305875,1429.66540244342
Protium costaricense,45.9,0.452,16.4,100,969,8.48221114891877,1652.62426707904
Protium costaricense,45.9,0.452,16.4,120,790,7.51958396289693,1727.75408674626
Protium panamense,64.7,0.447,19.2,10,7862,5.3789750571119,165.717293881318
Protium panamense,64.7,0.447,19.2,20,7862,5.47704291280742,297.133338547979
Protium panamense,64.7,0.447,19.2,30,7703,5.76024185178909,447.768846099694
Protium panamense,64.7,0.447,19.2,40,6380,5.80734843097406,532.208628774166
Protium panamense,64.7,0.447,19.2,50,5062,5.69818905785964,632.408073961992
Protium panamense,64.7,0.447,19.2,60,4012,5.69190473621994,736.395208701477
Protium panamense,64.7,0.447,19.2,80,2417,5.90413692658323,896.475634043096
Protium panamense,64.7,0.447,19.2,100,1448,6.16874276557454,1091.6216378794
Protium panamense,64.7,0.447,19.2,120,873,5.43016691832013,1064.34836542495
Protium tenuifolium,59.9,0.586,20.5,10,6599,4.45232425242453,114.470576061753
Protium tenuifolium,59.9,0.586,20.5,20,6599,6.47480687954736,408.531071315252
Protium tenuifolium,59.9,0.586,20.5,30,6041,7.27610836444001,592.437172409058
Protium tenuifolium,59.9,0.586,20.5,40,4928,8.59542953197831,915.213811174371
Protium tenuifolium,59.9,0.586,20.5,50,4009,8.1024939185771,1102.3325253276
Protium tenuifolium,59.9,0.586,20.5,60,3324,8.69321785142519,1310.95345374962
Protium tenuifolium,59.9,0.586,20.5,80,2579,9.40932488417003,1840.42135582545
Protium tenuifolium,59.9,0.586,20.5,100,2147,10.1253405710944,2233.66199807797
Protium tenuifolium,59.9,0.586,20.5,120,1884,10.5090034068515,2396.06385260559
Pterocarpus rohrii,27.3,0.496,20.3,10,3688,5.49565972222222,187.687389661038
Pterocarpus rohrii,27.3,0.496,20.3,20,3688,5.83310636023668,336.100343176888
Pterocarpus rohrii,27.3,0.496,20.3,30,3320,6.24866757210228,466.245096386883
Pterocarpus rohrii,27.3,0.496,20.3,40,2630,6.76222048155613,626.956950173606
Pterocarpus rohrii,27.3,0.496,20.3,50,2094,6.15704720471974,718.05567950944
Pterocarpus rohrii,27.3,0.496,20.3,60,1709,6.25947169307724,819.040370278281
Pterocarpus rohrii,27.3,0.496,20.3,80,1106,6.52273482034787,1041.5716830113
Pterocarpus rohrii,27.3,0.496,20.3,100,786,6.57916908773969,1257.90768008637
Pterocarpus rohrii,27.3,0.496,20.3,120,571,5.77949045514097,1390.02860131808
Quararibea asterolepis,47.8,0.468,33.5,10,3371,2.58435673772134,47.5732469620096
Quararibea asterolepis,47.8,0.468,33.5,20,3371,4.29881618421825,239.606254871468
Quararibea asterolepis,47.8,0.468,33.5,30,3672,5.3351965556137,438.600446278658
Quararibea asterolepis,47.8,0.468,33.5,40,3612,6.59137234463534,669.207137261209
Quararibea asterolepis,47.8,0.468,33.5,50,3403,7.51229525545822,1001.70141862667
Quararibea asterolepis,47.8,0.468,33.5,60,3158,8.2674242007697,1293.66624509957
Quararibea asterolepis,47.8,0.468,33.5,80,2742,9.44477938832415,1921.27836925146
Quararibea asterolepis,47.8,0.468,33.5,100,2422,10.629115863157,2429.86191612127
Quararibea asterolepis,47.8,0.468,33.5,120,2160,11.9342239496991,3460.80600836506
Quassia amara,53.3,0.527,7.3,10,185,2.54432741769583,59.3207838745749
Quassia amara,53.3,0.527,7.3,20,185,2.04847608224706,81.7721506364576
Quassia amara,53.3,0.527,7.3,30,302,1.86855427453756,105.789477951951
Quassia amara,53.3,0.527,7.3,40,343,1.91166458805776,139.564201108207
Quassia amara,53.3,0.527,7.3,50,366,1.66587509896412,145.441382260487
Quassia amara,53.3,0.527,7.3,60,348,1.67782761112463,168.37393172008
Quassia amara,53.3,0.527,7.3,80,285,1.38317324925919,178.855237302142
Quassia amara,53.3,0.527,7.3,100,207,1.44815485586246,224.593132687584
Quassia amara,53.3,0.527,7.3,120,153,0.970092627048888,193.431998697624
Randia armata,46.4,0.643,11.3,10,1697,1.8725142789852,29.338637643503
Randia armata,46.4,0.643,11.3,20,1697,3.19169852539596,162.135886609455
Randia armata,46.4,0.643,11.3,30,1645,3.75967390365042,249.444565698242
Randia armata,46.4,0.643,11.3,40,1625,4.08269656117095,354.122946736338
Randia armata,46.4,0.643,11.3,50,1669,4.30985389499169,443.689832320256
Randia armata,46.4,0.643,11.3,60,1815,4.50540718772169,563.667366722178
Randia armata,46.4,0.643,11.3,80,1878,4.6171284267792,697.558966151741
Randia armata,46.4,0.643,11.3,100,1740,4.56129329472699,831.632161349546
Randia armata,46.4,0.643,11.3,120,1527,4.36591649602578,913.099390920344
Rinorea sylvatica,49.3,0.673,7,10,7703,2.43570083704649,53.1638791308114
Rinorea sylvatica,49.3,0.673,7,20,7703,2.55774294195753,114.095670353611
Rinorea sylvatica,49.3,0.673,7,30,5986,2.51795343848027,150.551597456433
Rinorea sylvatica,49.3,0.673,7,40,3989,2.32547035520376,172.682660354321
Rinorea sylvatica,49.3,0.673,7,50,2523,2.36399620264726,209.741808577985
Rinorea sylvatica,49.3,0.673,7,60,1474,2.07728817122454,208.77873568407
Rinorea sylvatica,49.3,0.673,7,80,484,1.88434785641958,216.261671274319
Rinorea sylvatica,49.3,0.673,7,100,162,2.7922898555492,360.977524957191
Simarouba amara,42.7,0.39,30.1,10,1983,8.95708446866485,419.612221328891
Simarouba amara,42.7,0.39,30.1,20,1983,11.5606529340032,946.857957418982
Simarouba amara,42.7,0.39,30.1,30,1796,13.1566792544015,1372.19420354198
Simarouba amara,42.7,0.39,30.1,40,1654,14.4312100391548,1780.14489938665
Simarouba amara,42.7,0.39,30.1,50,1512,14.9820042835595,2078.10656942058
Simarouba amara,42.7,0.39,30.1,60,1421,16.2093014332907,2713.47365340853
Simarouba amara,42.7,0.39,30.1,80,1255,17.2897961194258,3553.1873410904
Simarouba amara,42.7,0.39,30.1,100,1136,16.6616203581731,4063.61704719036
Simarouba amara,42.7,0.39,30.1,120,1026,17.3103918570437,4817.54309433877
Siparuna pauciflora,51.4,0.458,7.7,10,497,3.33509004850329,86.7450274980553
Siparuna pauciflora,51.4,0.458,7.7,20,497,4.03626490233905,208.846091118108
Siparuna pauciflora,51.4,0.458,7.7,30,488,3.96319826874228,244.54616283023
Siparuna pauciflora,51.4,0.458,7.7,40,460,3.688771306943,291.785465138629
Siparuna pauciflora,51.4,0.458,7.7,50,440,3.48381526176976,336.817329455079
Siparuna pauciflora,51.4,0.458,7.7,60,400,2.98940199299048,324.934472193382
Siparuna pauciflora,51.4,0.458,7.7,80,324,2.71371518081534,426.183098187761
Siparuna pauciflora,51.4,0.458,7.7,100,239,3.00262825188035,519.868326302951
Siparuna pauciflora,51.4,0.458,7.7,120,181,3.00188016812581,595.262398507572
Sloanea terniflora,54.1,0.815,34.1,10,1101,0.997950819672131,18.0965913923113
Sloanea terniflora,54.1,0.815,34.1,20,1101,1.52633954535189,69.4351843041747
Sloanea terniflora,54.1,0.815,34.1,30,1142,1.90109551802962,111.10513887819
Sloanea terniflora,54.1,0.815,34.1,40,1028,2.11909724665925,182.213902179644
Sloanea terniflora,54.1,0.815,34.1,50,869,2.15450265078987,217.908848180762
Sloanea terniflora,54.1,0.815,34.1,60,762,2.31346770609063,256.924767186298
Sloanea terniflora,54.1,0.815,34.1,80,575,2.2376959378784,355.132611670432
Sloanea terniflora,54.1,0.815,34.1,100,475,2.40548670539957,469.088278106927
Sloanea terniflora,54.1,0.815,34.1,120,382,2.51153397136114,621.743853077539
Sorocea affinis,47.4,0.646,9.4,10,6583,4.19791848267525,113.307908886557
Sorocea affinis,47.4,0.646,9.4,20,6583,4.17428571428571,210.151180384411
Sorocea affinis,47.4,0.646,9.4,30,7654,4.44683702316118,298.150999464685
Sorocea affinis,47.4,0.646,9.4,40,7158,4.41996699669967,372.51673610019
Sorocea affinis,47.4,0.646,9.4,50,6093,4.3877333262481,420.060275070888
Sorocea affinis,47.4,0.646,9.4,60,5103,4.36414967597047,473.348005348675
Sorocea affinis,47.4,0.646,9.4,80,3453,3.72370191354266,543.695459360213
Sorocea affinis,47.4,0.646,9.4,100,2093,3.64464281320779,619.88429635795
Sorocea affinis,47.4,0.646,9.4,120,1137,3.42887349635319,644.832399373248
Spondias radlkoferi,48.4,0.363,30.8,10,278,8.32754804768902,333.284058710031
Spondias radlkoferi,48.4,0.363,30.8,20,278,7.47351236258441,454.551261950187
Spondias radlkoferi,48.4,0.363,30.8,30,282,7.04300909990927,550.555427874109
Spondias radlkoferi,48.4,0.363,30.8,40,267,7.52614256257021,702.671983301984
Spondias radlkoferi,48.4,0.363,30.8,50,262,6.44677330391616,734.130707536607
Spondias radlkoferi,48.4,0.363,30.8,60,243,6.82414891720477,967.992310930432
Spondias radlkoferi,48.4,0.363,30.8,80,198,8.20445174339793,1411.71791589526
Spondias radlkoferi,48.4,0.363,30.8,100,196,8.0966280032654,1730.87486613476
Spondias radlkoferi,48.4,0.363,30.8,120,194,8.18873705534962,2233.44441051536
Stylogyne turbacensis,97.6,0.569,8.2,10,2002,2.14924726172046,43.68132894053
Stylogyne turbacensis,97.6,0.569,8.2,20,2002,2.45073858163609,108.319287561016
Stylogyne turbacensis,97.6,0.569,8.2,30,1416,2.49021859397021,146.60821796896
Stylogyne turbacensis,97.6,0.569,8.2,40,950,2.12262070487293,156.957870531349
Stylogyne turbacensis,97.6,0.569,8.2,50,650,2.14814338981143,176.181061783189
Stylogyne turbacensis,97.6,0.569,8.2,60,419,2.08154148596923,191.280900028554
Stylogyne turbacensis,97.6,0.569,8.2,80,182,1.77353843444956,227.002728255153
Stylogyne turbacensis,97.6,0.569,8.2,100,74,0.458116078156348,103.187952462563
Symphonia globulifera,57.9,0.545,28,10,343,1.43520531375962,19.393366629321
Symphonia globulifera,57.9,0.545,28,20,343,2.84557595993322,124.572065930781
Symphonia globulifera,57.9,0.545,28,30,316,3.78290717108489,237.127378229121
Symphonia globulifera,57.9,0.545,28,40,255,3.9725598427134,348.645987173573
Symphonia globulifera,57.9,0.545,28,50,227,4.72102188201873,453.514509302423
Symphonia globulifera,57.9,0.545,28,60,203,5.39953051340828,674.38379359409
Symphonia globulifera,57.9,0.545,28,80,148,5.86247265930228,1086.99456604151
Symphonia globulifera,57.9,0.545,28,100,107,6.97070459085971,1284.15938788295
Symphonia globulifera,57.9,0.545,28,120,86,7.44892491394505,2263.69532914979
Tabebuia guayacan,22.9,0.79,36.8,10,104,0.865449130682539,6.88981107203077
Tabebuia guayacan,22.9,0.79,36.8,20,104,1.26190245600419,48.75375789674
Tabebuia guayacan,22.9,0.79,36.8,30,112,1.50511692873555,79.864496277466
Tabebuia guayacan,22.9,0.79,36.8,40,98,2.2444904936721,209.319764551586
Tabebuia guayacan,22.9,0.79,36.8,50,72,4.10072648949787,600.787458884631
Tabebuia guayacan,22.9,0.79,36.8,60,74,4.41295974928036,522.60675558761
Tabebuia guayacan,22.9,0.79,36.8,80,66,5.83907938922314,1258.80024395726
Tabebuia guayacan,22.9,0.79,36.8,100,68,6.36069841050271,1516.31190373607
Tabebuia guayacan,22.9,0.79,36.8,120,59,7.74802505729489,1826.56264343272
Tabebuia rosea,37.3,0.489,40.4,10,414,2.21052869588919,34.7950810415001
Tabebuia rosea,37.3,0.489,40.4,20,414,2.87694282151621,132.584566574874
Tabebuia rosea,37.3,0.489,40.4,30,413,3.27269282249203,205.913094306823
Tabebuia rosea,37.3,0.489,40.4,40,384,3.91190435860591,364.927694635005
Tabebuia rosea,37.3,0.489,40.4,50,352,4.24693735837247,463.898034843096
Tabebuia rosea,37.3,0.489,40.4,60,340,4.49497093196443,537.367008909744
Tabebuia rosea,37.3,0.489,40.4,80,283,4.89844076286651,706.145140542511
Tabebuia rosea,37.3,0.489,40.4,100,259,5.03054335861978,910.517286951355
Tabebuia rosea,37.3,0.489,40.4,120,231,6.88930834275155,1448.03134273877
Tabernaemontana arborea,32.9,0.538,28.1,10,3031,6.41800422718655,211.607473556067
Tabernaemontana arborea,32.9,0.538,28.1,20,3031,8.09332400209093,547.376916084762
Tabernaemontana arborea,32.9,0.538,28.1,30,2953,9.61829052400829,902.501318978183
Tabernaemontana arborea,32.9,0.538,28.1,40,2545,10.0678617223513,1116.99926281972
Tabernaemontana arborea,32.9,0.538,28.1,50,2138,11.5224514721671,1550.53009272793
Tabernaemontana arborea,32.9,0.538,28.1,60,1835,12.6163730138731,2115.39369186766
Tabernaemontana arborea,32.9,0.538,28.1,80,1422,13.6328157868606,2699.39591579955
Tabernaemontana arborea,32.9,0.538,28.1,100,1168,15.0389274599139,3971.19807435469
Tabernaemontana arborea,32.9,0.538,28.1,120,1037,16.3318940978543,4864.15495072322
Tachigali versicolor,44.9,0.582,32.6,10,6643,4.39762705876049,134.089148086195
Tachigali versicolor,44.9,0.582,32.6,20,6643,5.22247330844939,272.456458344508
Tachigali versicolor,44.9,0.582,32.6,30,5915,5.91155547092724,471.052992992658
Tachigali versicolor,44.9,0.582,32.6,40,4418,6.5583983151596,677.292843286525
Tachigali versicolor,44.9,0.582,32.6,50,3232,7.31510155529093,912.163714914795
Tachigali versicolor,44.9,0.582,32.6,60,2332,8.7897582573755,1405.39476576839
Tachigali versicolor,44.9,0.582,32.6,80,1352,10.8055779680936,2119.77990935438
Tachigali versicolor,44.9,0.582,32.6,100,907,12.5357354074711,2788.02192256916
Tachigali versicolor,44.9,0.582,32.6,120,638,14.2119422409163,4057.05944003864
Talisia nervosa,81.2,0.663,7.6,10,2173,2.79885057471264,74.7392114341089
Talisia nervosa,81.2,0.663,7.6,20,2173,2.33023968332872,98.611377435681
Talisia nervosa,81.2,0.663,7.6,30,2534,2.11501694946688,118.656744455237
Talisia nervosa,81.2,0.663,7.6,40,2283,1.83102509874762,129.299999045565
Talisia nervosa,81.2,0.663,7.6,50,1932,1.60171360613489,138.253609908945
Talisia nervosa,81.2,0.663,7.6,60,1500,1.4694823081093,148.963676067188
Talisia nervosa,81.2,0.663,7.6,80,609,1.27764445224726,134.589878281442
Talisia nervosa,81.2,0.663,7.6,100,186,2.4698916822086,308.343318728841
Talisia princeps,69.3,0.725,11.8,10,1911,1.77303112117342,38.2858304781823
Talisia princeps,69.3,0.725,11.8,20,1911,2.06483361072973,80.9005648222736
Talisia princeps,69.3,0.725,11.8,30,1439,1.99305783695956,106.790453378413
Talisia princeps,69.3,0.725,11.8,40,1002,1.77356945389743,141.261587541049
Talisia princeps,69.3,0.725,11.8,50,760,1.64740910414969,142.018670190042
Talisia princeps,69.3,0.725,11.8,60,537,1.68870593221655,163.162699992664
Talisia princeps,69.3,0.725,11.8,80,295,1.23573488646987,163.561944921238
Talisia princeps,69.3,0.725,11.8,100,192,1.11348727768074,180.77955681171
Talisia princeps,69.3,0.725,11.8,120,134,0.298045981764517,76.374305960639
Terminalia oblonga,29.5,0.634,35.4,10,86,2.1344796969965,36.1134604096194
Terminalia oblonga,29.5,0.634,35.4,20,86,3.96334675544441,236.835503399634
Terminalia oblonga,29.5,0.634,35.4,30,118,5.14482432132325,361.131270444386
Terminalia oblonga,29.5,0.634,35.4,40,117,5.18740929965327,478.812392327301
Terminalia oblonga,29.5,0.634,35.4,50,116,5.49836738892338,581.125453849005
Terminalia oblonga,29.5,0.634,35.4,60,112,5.6986571647964,671.287611579191
Terminalia oblonga,29.5,0.634,35.4,80,107,5.67076926637362,867.839629469324
Terminalia oblonga,29.5,0.634,35.4,100,104,7.09380003700386,1654.89850803784
Terminalia oblonga,29.5,0.634,35.4,120,85,8.0984262790522,2037.25762532225
Tetragastris panamensis,74.8,0.589,31.3,10,11030,4.06620490091518,117.959279025337
Tetragastris panamensis,74.8,0.589,31.3,20,11030,4.50739055917121,231.45661572336
Tetragastris panamensis,74.8,0.589,31.3,30,8503,5.22155734103671,430.215304520618
Tetragastris panamensis,74.8,0.589,31.3,40,6306,5.65618025142573,545.357939568744
Tetragastris panamensis,74.8,0.589,31.3,50,4993,6.42987001731733,741.488454525107
Tetragastris panamensis,74.8,0.589,31.3,60,4057,6.87415558145429,904.35821613742
Tetragastris panamensis,74.8,0.589,31.3,80,2856,7.89405835747153,1398.35267212807
Tetragastris panamensis,74.8,0.589,31.3,100,2217,7.82365070954728,1786.9818342095
Tetragastris panamensis,74.8,0.589,31.3,120,1758,8.97178712844094,2311.10214510248
Trattinnickia aspera,54.6,0.439,29,40,62,14.2288631093852,1719.94899877501
