species,lma,wsg,height,at,count,dbh.gr,ba.gr
Ocotea puberula,49.4,0.389,26.8,10,241,11.1582037702558,615.04710335853
Ocotea puberula,49.4,0.389,26.8,20,241,10.7824297673947,804.206497112339
Ocotea puberula,49.4,0.389,26.8,30,216,9.3695532811007,794.075784139198
Ocotea puberula,49.4,0.389,26.8,40,181,15.7282260750354,2287.7195992719
Ocotea puberula,49.4,0.389,26.8,50,158,16.5929654767706,2672.02471086973
Ocotea puberula,49.4,0.389,26.8,60,132,18.5120347199063,3219.61687424691
Ocotea puberula,49.4,0.389,26.8,80,112,15.6049676467369,3715.26540260849
Ocotea puberula,49.4,0.389,26.8,100,93,20.033103029217,4927.66607372644
Ocotea puberula,49.4,0.389,26.8,120,79,27.8322541536877,10743.4291505948
Ocotea whitei,68.3,0.426,32.3,10,495,5.01441515650741,177.224060449496
Ocotea whitei,68.3,0.426,32.3,20,495,8.95883969899774,768.748136647027
Ocotea whitei,68.3,0.426,32.3,30,532,11.1120913240301,1037.04473799638
Ocotea whitei,68.3,0.426,32.3,40,551,12.6177260110432,1554.9485265729
Ocotea whitei,68.3,0.426,32.3,50,571,14.7984006760426,2230.79630659485
Ocotea whitei,68.3,0.426,32.3,60,583,16.2737623288916,2951.83923392245
Ocotea whitei,68.3,0.426,32.3,80,582,18.1315499172642,4088.23712981951
Ocotea whitei,68.3,0.426,32.3,100,574,21.9828211072093,6036.38145659708
Ocotea whitei,68.3,0.426,32.3,120,558,22.365055311579,6759.11167454491
Ouratea lucens,103.5,0.802,11.6,10,3982,1.39730937119787,27.8864562456846
Ouratea lucens,103.5,0.802,11.6,20,3982,1.45184121813044,57.7781397801172
Ouratea lucens,103.5,0.802,11.6,30,2803,1.58186153438176,89.897179144043
Ouratea lucens,103.5,0.802,11.6,40,1770,1.64843193685826,111.53725144337
Ouratea lucens,103.5,0.802,11.6,50,1108,1.55372525859549,132.514597157055
Ouratea lucens,103.5,0.802,11.6,60,698,1.98377069677138,172.041280094795
Ouratea lucens,103.5,0.802,11.6,80,300,3.42585859866579,385.611387379658
Ouratea lucens,103.5,0.802,11.6,100,133,-0.0655348267040488,41.8275337263835
Ouratea lucens,103.5,0.802,11.6,120,57,2.3473159946843,340.322156028525
Palicourea guianensis,42.4,0.32,6.2,10,971,10.0963069784622,538.871756214368
Palicourea guianensis,42.4,0.32,6.2,20,971,8.78712317871184,584.723222305325
Palicourea guianensis,42.4,0.32,6.2,30,687,7.90757099360386,602.278177327888
Palicourea guianensis,42.4,0.32,6.2,40,446,7.66789240832015,699.289081213467
Palicourea guianensis,42.4,0.32,6.2,50,285,5.0682127734453,493.754876844624
Palicourea guianensis,42.4,0.32,6.2,60,204,4.18415872092582,413.687576010765
Palicourea guianensis,42.4,0.32,6.2,80,93,1.96511380901942,269.142187353971
Pentagonia macrophylla,65.2,0.454,6.1,10,952,2.44036399852647,39.2272056033611
Pentagonia macrophylla,65.2,0.454,6.1,20,952,2.96998006131528,130.164159647965
Pentagonia macrophylla,65.2,0.454,6.1,30,949,2.8079797304948,167.401092041989
Pentagonia macrophylla,65.2,0.454,6.1,40,794,2.61793297861328,201.07939687955
Pentagonia macrophylla,65.2,0.454,6.1,50,565,2.92037599723791,247.294149467822
Pentagonia macrophylla,65.2,0.454,6.1,60,386,2.59474708640945,298.621107749099
Pentagonia macrophylla,65.2,0.454,6.1,80,172,2.59364907959512,368.311548965914
Pentagonia macrophylla,65.2,0.454,6.1,100,78,2.65551475807414,437.160458925646
Pentagonia macrophylla,65.2,0.454,6.1,120,51,2.86168880811286,518.999606831427
Perebea xanthochyma,53.7,0.623,14.1,10,540,2.57905674048586,32.0130088944161
Perebea xanthochyma,53.7,0.623,14.1,20,540,3.88563829787234,194.478229319419
Perebea xanthochyma,53.7,0.623,14.1,30,586,5.12871774797351,340.237375091078
Perebea xanthochyma,53.7,0.623,14.1,40,569,5.56489649311776,448.126493054127
Perebea xanthochyma,53.7,0.623,14.1,50,511,6.25240237414198,706.747145669281
Perebea xanthochyma,53.7,0.623,14.1,60,465,6.2943264010428,804.346415292266
Perebea xanthochyma,53.7,0.623,14.1,80,351,6.58763868855002,997.051793926235
Perebea xanthochyma,53.7,0.623,14.1,100,285,5.93172631361137,1068.50394960365
Perebea xanthochyma,53.7,0.623,14.1,120,221,5.11047173659013,1076.79938827117
Picramnia latifolia,58.7,0.699,12.5,10,2709,2.38655928233555,54.2247991134662
Picramnia latifolia,58.7,0.699,12.5,20,2709,4.17202876314236,209.879177547813
Picramnia latifolia,58.7,0.699,12.5,30,2200,4.5785665678283,327.285888366632
Picramnia latifolia,58.7,0.699,12.5,40,1754,5.45403852326892,506.774515492806
Picramnia latifolia,58.7,0.699,12.5,50,1392,5.90364533112039,688.705605502851
Picramnia latifolia,58.7,0.699,12.5,60,1157,6.15701468189233,730.191911498574
Picramnia latifolia,58.7,0.699,12.5,80,857,6.26584546139952,1024.1390868839
Picramnia latifolia,58.7,0.699,12.5,100,615,6.35026117220331,1252.1422295728
Picramnia latifolia,58.7,0.699,12.5,120,450,6.36862117034755,1527.04106527752
Platymiscium pinnatum,33.4,0.761,29.7,10,206,5.59918984794249,208.267447265986
Platymiscium pinnatum,33.4,0.761,29.7,20,206,3.97657235927393,188.694574670996
Platymiscium pinnatum,33.4,0.761,29.7,30,148,3.08455633041574,181.298860561602
Platymiscium pinnatum,33.4,0.761,29.7,40,106,7.9725017922125,880.843883914155
Platymiscium pinnatum,33.4,0.761,29.7,50,91,7.50387264052727,970.675188551966
Platymiscium pinnatum,33.4,0.761,29.7,60,90,9.37060791968768,1221.70326950669
Platymiscium pinnatum,33.4,0.761,29.7,80,77,8.97131176684855,1501.60952891281
Platymiscium pinnatum,33.4,0.761,29.7,100,87,8.66159360884425,1718.72169105294
Platymiscium pinnatum,33.4,0.761,29.7,120,88,36.3143054447946,19809.0947064336
Platypodium elegans,36.1,0.703,35.1,10,149,10.9379103431742,564.10349272145
Platypodium elegans,36.1,0.703,35.1,20,149,7.82571702862182,474.833844937596
Platypodium elegans,36.1,0.703,35.1,30,182,6.88878547925753,509.213496265861
Platypodium elegans,36.1,0.703,35.1,40,186,7.15992382388845,652.900332387959
Platypodium elegans,36.1,0.703,35.1,50,192,6.82136077106327,772.683751379416
Platypodium elegans,36.1,0.703,35.1,60,192,18.7279612842983,1449.64572668131
Platypodium elegans,36.1,0.703,35.1,80,179,49.3477001637054,21886.6871013905
Platypodium elegans,36.1,0.703,35.1,100,153,59.8054385244568,27457.941673484
Platypodium elegans,36.1,0.703,35.1,120,123,75.7838504856888,35012.8428859028
Poulsenia armata,55.8,0.315,36.2,10,592,9.08663953521894,457.516377646775
Poulsenia armata,55.8,0.315,36.2,20,592,9.86765052557186,739.78047763602
Poulsenia armata,55.8,0.315,36.2,30,1204,10.029664330998,886.263206526692
Poulsenia armata,55.8,0.315,36.2,40,1924,9.87291680730403,1041.68270311125
Poulsenia armata,55.8,0.315,36.2,50,2652,9.61521214641673,1161.39585328309
Poulsenia armata,55.8,0.315,36.2,60,3173,9.64420741825693,1327.73847708665
Poulsenia armata,55.8,0.315,36.2,80,3687,9.96672111540297,1792.07191970852
Poulsenia armata,55.8,0.315,36.2,100,3689,10.7652229878455,2319.90530169614
Poulsenia armata,55.8,0.315,36.2,120,3459,11.2863442874938,2746.00250935966
Pouteria reticulata,50.7,0.761,32,10,3217,1.92860807556613,28.9626864324379
Pouteria reticulata,50.7,0.761,32,20,3217,2.98910382555966,146.994201187306
Pouteria reticulata,50.7,0.761,32,30,2607,4.37207551502136,331.553130583742
Pouteria reticulata,50.7,0.761,32,40,1995,5.51535818254825,628.360945683106
Pouteria reticulata,50.7,0.761,32,50,1549,6.64036446137003,810.749862640526
Pouteria reticulata,50.7,0.761,32,60,1298,7.5421718895358,1312.29007669726
Pouteria reticulata,50.7,0.761,32,80,999,10.3662378905076,1993.37233370537
Pouteria reticulata,50.7,0.761,32,100,799,12.7976885171853,3167.37089556136
Pouteria reticulata,50.7,0.761,32,120,702,13.9056797164524,3682.67391125087
Pouteria stipitata,58.6,NA,22.4,10,95,3.03768001202522,60.8580572801364
Pouteria stipitata,58.6,NA,22.4,20,95,3.98139714757488,202.97921027621
Pouteria stipitata,58.6,NA,22.4,30,70,4.4718748116096,292.354589694965
Pouteria stipitata,58.6,NA,22.4,40,75,5.65072675657723,638.346779410224
Pouteria stipitata,58.6,NA,22.4,50,70,6.85519409773553,967.921879406245
Pouteria stipitata,58.6,NA,22.4,60,60,6.63627696456824,1065.41594567736
Pouteria stipitata,58.6,NA,22.4,80,64,8.47717078307292,1449.78541658306
Pouteria stipitata,58.6,NA,22.4,100,74,9.07907867795655,1736.78286161367
Pouteria stipitata,58.6,NA,22.4,120,90,8.35484434576151,1909.53457522192
Prioria copaifera,77.8,0.391,35.5,10,2433,2.27610544867988,35.8984000762713
Prioria copaifera,77.8,0.391,35.5,20,2433,3.49089878250691,176.268398421684
Prioria copaifera,77.8,0.391,35.5,30,2725,3.97954557490882,275.357600979969
Prioria copaifera,77.8,0.391,35.5,40,2648,4.64508936985702,398.910772825705
Prioria copaifera,77.8,0.391,35.5,50,2443,5.49302290572344,598.574209155331
Prioria copaifera,77.8,0.391,35.5,60,2226,6.14886554812894,870.835456490132
Prioria copaifera,77.8,0.391,35.5,80,1923,7.92844073190343,1650.0728840689
Prioria copaifera,77.8,0.391,35.5,100,1638,9.43118220559314,2400.83435827863
Prioria copaifera,77.8,0.391,35.5,120,1417,10.336056004417,3144.01205770531
Protium costaricense,45.9,0.452,16.4,10,1417,5.52454790396626,180.798327214864
Protium costaricense,45.9,0.452,16.4,20,1417,6.62833023168282,407.340761875198
Protium costaricense,45.9,0.452,16.4,30,1496,7.20715385855982,581.893925967362
Protium costaricense,45.9,0.452,16.4,40,1433,8.13528184666267,848.667828948473
Protium costaricense,45.9,0.452,16.4,50,1363,8.27485957533396,993.430812146033
Protium costaricense,45.9,0.452,16.4,60,1273,8.59755401423286,1158.61635499251
Protium costaricense,45.9,0.452,16.4,80,1114,8.92650023071453,1634.96641991357
Protium costaricense,45.9,0.452,16.4,100,969,9.18033189472743,1891.58632618603
Protium costaricense,45.9,0.452,16.4,120,790,9.33001375799467,2186.76679793495
Protium panamense,64.7,0.447,19.2,10,7862,3.60757715268137,91.2697361202711
Protium panamense,64.7,0.447,19.2,20,7862,3.97514932623349,196.805236949608
Protium panamense,64.7,0.447,19.2,30,7703,4.27533591841415,299.769048890467
Protium panamense,64.7,0.447,19.2,40,6380,4.61887364996569,412.296996841587
Protium panamense,64.7,0.447,19.2,50,5062,4.95625555957938,517.915782200787
Protium panamense,64.7,0.447,19.2,60,4012,5.21582556510482,618.511154614923
Protium panamense,64.7,0.447,19.2,80,2417,5.86306880753646,879.480687998725
Protium panamense,64.7,0.447,19.2,100,1448,6.38445904397109,1223.32195157726
Protium panamense,64.7,0.447,19.2,120,873,6.83430436680172,1433.73317193385
Protium tenuifolium,59.9,0.586,20.5,10,6599,3.69135330773999,67.7192817007844
Protium tenuifolium,59.9,0.586,20.5,20,6599,4.64643252212389,242.203012558575
Protium tenuifolium,59.9,0.586,20.5,30,6041,5.51361399105898,443.029508467873
Protium tenuifolium,59.9,0.586,20.5,40,4928,6.63947633261992,626.127848173594
Protium tenuifolium,59.9,0.586,20.5,50,4009,7.32685225244509,942.732386384027
Protium tenuifolium,59.9,0.586,20.5,60,3324,7.80185497470489,1138.66175729578
Protium tenuifolium,59.9,0.586,20.5,80,2579,8.98524666963892,1684.45424644661
Protium tenuifolium,59.9,0.586,20.5,100,2147,10.071494324826,2221.33828265973
Protium tenuifolium,59.9,0.586,20.5,120,1884,10.5132589652462,2542.67998415684
Pterocarpus rohrii,27.3,0.496,20.3,10,3688,4.3261421319797,136.151947415963
Pterocarpus rohrii,27.3,0.496,20.3,20,3688,4.84731753812259,262.571306310773
Pterocarpus rohrii,27.3,0.496,20.3,30,3320,5.22890493239834,376.64252640477
Pterocarpus rohrii,27.3,0.496,20.3,40,2630,5.85383251283674,572.321023096677
Pterocarpus rohrii,27.3,0.496,20.3,50,2094,6.15337536054986,711.240276799537
Pterocarpus rohrii,27.3,0.496,20.3,60,1709,6.34772129270833,842.100611370571
Pterocarpus rohrii,27.3,0.496,20.3,80,1106,7.13704737275476,1214.28196708497
Pterocarpus rohrii,27.3,0.496,20.3,100,786,7.40045846036336,1400.97917794595
Pterocarpus rohrii,27.3,0.496,20.3,120,571,7.4860697063895,1676.9971258263
Quararibea asterolepis,47.8,0.468,33.5,10,3371,2.41974274776341,43.0369040777847
Quararibea asterolepis,47.8,0.468,33.5,20,3371,3.86102882494978,196.990740010279
Quararibea asterolepis,47.8,0.468,33.5,30,3672,4.71052516078267,371.21560503815
Quararibea asterolepis,47.8,0.468,33.5,40,3612,5.68703625059367,545.902500268222
Quararibea asterolepis,47.8,0.468,33.5,50,3403,6.68225295057067,826.759800227748
Quararibea asterolepis,47.8,0.468,33.5,60,3158,7.39127992138011,1136.8962175926
Quararibea asterolepis,47.8,0.468,33.5,80,2742,8.87578328171768,1812.79626328366
Quararibea asterolepis,47.8,0.468,33.5,100,2422,10.3033812498105,2372.82636116385
Quararibea asterolepis,47.8,0.468,33.5,120,2160,11.8134237261938,3451.19133067974
Quassia amara,53.3,0.527,7.3,10,185,2.41302868576246,37.8508032631484
Quassia amara,53.3,0.527,7.3,20,185,2.62530536111285,122.712154137873
Quassia amara,53.3,0.527,7.3,30,302,3.17488655582729,222.248745153774
Quassia amara,53.3,0.527,7.3,40,343,2.71336029643537,200.999890969315
Quassia amara,53.3,0.527,7.3,50,366,3.01624924333193,319.183568276111
Quassia amara,53.3,0.527,7.3,60,348,3.15304528388413,378.364479758296
Quassia amara,53.3,0.527,7.3,80,285,3.51433572868962,499.790210807689
Quassia amara,53.3,0.527,7.3,100,207,3.81071175769829,613.26560362196
Quassia amara,53.3,0.527,7.3,120,153,4.54140567758244,777.863833499645
Randia armata,46.4,0.643,11.3,10,1697,2.04621848739496,29.338637643503
Randia armata,46.4,0.643,11.3,20,1697,3.25842870914566,170.656168137859
Randia armata,46.4,0.643,11.3,30,1645,3.91964685372184,260.561642190751
Randia armata,46.4,0.643,11.3,40,1625,4.20790756136729,375.397502577339
Randia armata,46.4,0.643,11.3,50,1669,4.5621960954006,454.634462027582
Randia armata,46.4,0.643,11.3,60,1815,4.60343968342817,572.360936849751
Randia armata,46.4,0.643,11.3,80,1878,4.65796675174179,703.426549049286
Randia armata,46.4,0.643,11.3,100,1740,4.66568692325891,850.322961125255
Randia armata,46.4,0.643,11.3,120,1527,4.58027446307616,961.156273644272
Rinorea sylvatica,49.3,0.673,7,10,7703,1.97403900286504,39.2077560893278
Rinorea sylvatica,49.3,0.673,7,20,7703,1.98562170155422,79.4319172596328
Rinorea sylvatica,49.3,0.673,7,30,5986,1.99239714594455,112.765716639975
Rinorea sylvatica,49.3,0.673,7,40,3989,1.98843676757844,139.609655856891
Rinorea sylvatica,49.3,0.673,7,50,2523,2.05669915531349,204.252317650612
Rinorea sylvatica,49.3,0.673,7,60,1474,2.14894677745978,242.201321532266
Rinorea sylvatica,49.3,0.673,7,80,484,2.23777734527303,301.925457551495
Rinorea sylvatica,49.3,0.673,7,100,162,2.48457154328567,379.308974289754
Simarouba amara,42.7,0.39,30.1,10,1983,8.95708446866485,419.612221328891
Simarouba amara,42.7,0.39,30.1,20,1983,11.5785078214961,946.857957418982
Simarouba amara,42.7,0.39,30.1,30,1796,13.2361425867476,1429.23517794571
Simarouba amara,42.7,0.39,30.1,40,1654,14.7858215143095,1909.69707985386
Simarouba amara,42.7,0.39,30.1,50,1512,15.4912737708138,2243.68847751081
Simarouba amara,42.7,0.39,30.1,60,1421,16.8106326701601,2972.56877949345
Simarouba amara,42.7,0.39,30.1,80,1255,18.4520057093083,3922.26600911297
Simarouba amara,42.7,0.39,30.1,100,1136,19.5363106263456,4945.72581953039
Simarouba amara,42.7,0.39,30.1,120,1026,20.494739899006,6029.97448777433
Siparuna pauciflora,51.4,0.458,7.7,10,497,4.31651600744867,115.90414900385
Siparuna pauciflora,51.4,0.458,7.7,20,497,6.10236928579141,355.165590841442
Siparuna pauciflora,51.4,0.458,7.7,30,488,7.29346504741401,545.144484111063
Siparuna pauciflora,51.4,0.458,7.7,40,460,7.18621495823629,723.967532409844
Siparuna pauciflora,51.4,0.458,7.7,50,440,8.119771362987,852.348120520992
Siparuna pauciflora,51.4,0.458,7.7,60,400,6.60453083075069,779.956077110219
Siparuna pauciflora,51.4,0.458,7.7,80,324,5.43963353372888,762.923735982433
Siparuna pauciflora,51.4,0.458,7.7,100,239,4.95555885433301,818.553980679681
Siparuna pauciflora,51.4,0.458,7.7,120,181,3.39181054291099,680.018877880393
Sloanea terniflora,54.1,0.815,34.1,10,1101,1.66970306848451,22.0404437863421
Sloanea terniflora,54.1,0.815,34.1,20,1101,1.95085409384583,80.3637524955638
Sloanea terniflora,54.1,0.815,34.1,30,1142,2.21802297062411,127.556994540553
Sloanea terniflora,54.1,0.815,34.1,40,1028,2.5286597996009,224.26251583251
Sloanea terniflora,54.1,0.815,34.1,50,869,2.65980452057984,267.347190407321
Sloanea terniflora,54.1,0.815,34.1,60,762,2.66120671852425,303.585074521304
Sloanea terniflora,54.1,0.815,34.1,80,575,3.21357367517136,494.662705795455
Sloanea terniflora,54.1,0.815,34.1,100,475,3.31783712793632,666.81630554692
Sloanea terniflora,54.1,0.815,34.1,120,382,4.54148642817623,1420.27429745092
Sorocea affinis,47.4,0.646,9.4,10,6583,2.92142176822572,62.0448206824194
Sorocea affinis,47.4,0.646,9.4,20,6583,3.11491266647907,145.167663087955
Sorocea affinis,47.4,0.646,9.4,30,7654,3.25506051366472,206.407289650495
Sorocea affinis,47.4,0.646,9.4,40,7158,3.31436214355431,263.261348896484
Sorocea affinis,47.4,0.646,9.4,50,6093,3.38010342950463,319.33105081171
Sorocea affinis,47.4,0.646,9.4,60,5103,3.43622578405264,379.692361501224
Sorocea affinis,47.4,0.646,9.4,80,3453,3.56276879004631,508.732057204215
Sorocea affinis,47.4,0.646,9.4,100,2093,3.62630998345284,608.015645444558
Sorocea affinis,47.4,0.646,9.4,120,1137,3.57139912895623,695.94911373036
Spondias radlkoferi,48.4,0.363,30.8,10,278,8.55158510523149,393.417160019545
Spondias radlkoferi,48.4,0.363,30.8,20,278,12.0350835535078,1067.40446002467
Spondias radlkoferi,48.4,0.363,30.8,30,282,15.1931702063641,1740.7973082711
Spondias radlkoferi,48.4,0.363,30.8,40,267,15.5429262725086,1885.11344465769
Spondias radlkoferi,48.4,0.363,30.8,50,262,15.4759410655662,2201.44315632958
Spondias radlkoferi,48.4,0.363,30.8,60,243,12.7929340700636,1889.59880216582
Spondias radlkoferi,48.4,0.363,30.8,80,198,14.1186974888851,2587.12152726333
Spondias radlkoferi,48.4,0.363,30.8,100,196,13.1479875236378,2804.22348727986
Spondias radlkoferi,48.4,0.363,30.8,120,194,15.1652737424039,4204.99600569057
Stylogyne turbacensis,97.6,0.569,8.2,10,2002,2.14924726172046,43.68132894053
Stylogyne turbacensis,97.6,0.569,8.2,20,2002,2.45073858163609,108.319287561016
Stylogyne turbacensis,97.6,0.569,8.2,30,1416,2.76963200627888,160.092803451748
Stylogyne turbacensis,97.6,0.569,8.2,40,950,3.09329015389655,238.534173028688
Stylogyne turbacensis,97.6,0.569,8.2,50,650,3.18410967204737,282.317520507778
Stylogyne turbacensis,97.6,0.569,8.2,60,419,3.60696523578962,407.40716144672
Stylogyne turbacensis,97.6,0.569,8.2,80,182,4.25458118185582,560.730818671386
Stylogyne turbacensis,97.6,0.569,8.2,100,74,6.74040963353776,897.49293099294
Symphonia globulifera,57.9,0.545,28,10,343,2.15962244946202,25.55209269586
Symphonia globulifera,57.9,0.545,28,20,343,5.12828574767368,329.1943332665
Symphonia globulifera,57.9,0.545,28,30,316,6.86484245439469,542.644358647648
Symphonia globulifera,57.9,0.545,28,40,255,8.62137243556341,794.40993655199
Symphonia globulifera,57.9,0.545,28,50,227,6.67488331700645,762.317697416086
Symphonia globulifera,57.9,0.545,28,60,203,8.21171070517754,1243.13449272782
Symphonia globulifera,57.9,0.545,28,80,148,9.27536967236499,1562.81312067401
Symphonia globulifera,57.9,0.545,28,100,107,8.75690329793416,2190.50117445088
Symphonia globulifera,57.9,0.545,28,120,86,10.2019562050625,2519.07818354479
Tabebuia guayacan,22.9,0.79,36.8,10,104,1.30637616378801,6.88981107203074
Tabebuia guayacan,22.9,0.79,36.8,20,104,3.96961994567792,254.175848239063
Tabebuia guayacan,22.9,0.79,36.8,30,112,5.33407876675795,385.920714682266
Tabebuia guayacan,22.9,0.79,36.8,40,98,5.1560054766787,427.918300617316
Tabebuia guayacan,22.9,0.79,36.8,50,72,7.24574539107849,963.424422973796
Tabebuia guayacan,22.9,0.79,36.8,60,74,7.84638815443722,1184.67222915455
Tabebuia guayacan,22.9,0.79,36.8,80,66,7.90996396166448,1409.60406163949
Tabebuia guayacan,22.9,0.79,36.8,100,68,9.30455115456791,1816.21764991623
Tabebuia guayacan,22.9,0.79,36.8,120,59,9.10647029334267,2078.89963819808
Tabebuia rosea,37.3,0.489,40.4,10,414,7.0120199504267,300.194724197415
Tabebuia rosea,37.3,0.489,40.4,20,414,6.35268419321999,370.437032454132
Tabebuia rosea,37.3,0.489,40.4,30,413,6.16080248924489,472.940210537872
Tabebuia rosea,37.3,0.489,40.4,40,384,6.61767011901338,620.758213234749
Tabebuia rosea,37.3,0.489,40.4,50,352,7.00034027340257,862.432431719436
Tabebuia rosea,37.3,0.489,40.4,60,340,7.05015310038912,880.477077171222
Tabebuia rosea,37.3,0.489,40.4,80,283,7.73887631432312,1313.91710431451
Tabebuia rosea,37.3,0.489,40.4,100,259,8.85893381536696,2236.09623120322
Tabebuia rosea,37.3,0.489,40.4,120,231,11.4294043751707,2715.61692490922
Tabernaemontana arborea,32.9,0.538,28.1,10,3031,5.16205337038059,146.746135394212
Tabernaemontana arborea,32.9,0.538,28.1,20,3031,6.98569327676414,447.981345773748
Tabernaemontana arborea,32.9,0.538,28.1,30,2953,8.81651711139983,782.307453048173
Tabernaemontana arborea,32.9,0.538,28.1,40,2545,9.55097093689846,1074.35922640773
Tabernaemontana arborea,32.9,0.538,28.1,50,2138,11.371984179126,1470.79318948717
Tabernaemontana arborea,32.9,0.538,28.1,60,1835,12.6185045148056,2145.80555447627
Tabernaemontana arborea,32.9,0.538,28.1,80,1422,14.5636594861962,2818.06763202045
Tabernaemontana arborea,32.9,0.538,28.1,100,1168,16.1144371988387,4496.11112297565
Tabernaemontana arborea,32.9,0.538,28.1,120,1037,17.7119989726504,5676.42361932527
Tachigali versicolor,44.9,0.582,32.6,10,6643,3.33492002885104,75.0460214600882
Tachigali versicolor,44.9,0.582,32.6,20,6643,3.64454343787499,179.02186321801
Tachigali versicolor,44.9,0.582,32.6,30,5915,4.56290663895895,364.135618223245
Tachigali versicolor,44.9,0.582,32.6,40,4418,5.76451067984746,557.214552149425
Tachigali versicolor,44.9,0.582,32.6,50,3232,6.74167424558829,793.583434036153
Tachigali versicolor,44.9,0.582,32.6,60,2332,8.67774334640568,1343.05928059496
Tachigali versicolor,44.9,0.582,32.6,80,1352,11.1456248063067,2256.17138175062
Tachigali versicolor,44.9,0.582,32.6,100,907,13.585324767495,3914.19712070229
Tachigali versicolor,44.9,0.582,32.6,120,638,17.7258474092599,6076.69447713432
Talisia nervosa,81.2,0.663,7.6,10,2173,2.79885057471264,74.7392114341089
Talisia nervosa,81.2,0.663,7.6,20,2173,2.279835557473,97.8034357964099
Talisia nervosa,81.2,0.663,7.6,30,2534,2.00712484306698,110.484871554296
Talisia nervosa,81.2,0.663,7.6,40,2283,1.76370146270229,125.602928646466
Talisia nervosa,81.2,0.663,7.6,50,1932,1.60171360613489,138.253609908945
Talisia nervosa,81.2,0.663,7.6,60,1500,1.50623516066851,151.544876164889
Talisia nervosa,81.2,0.663,7.6,80,609,1.5119378052329,183.238498297989
Talisia nervosa,81.2,0.663,7.6,100,186,1.89381546356837,276.171007824367
Talisia princeps,69.3,0.725,11.8,10,1911,1.792424801972,38.2621079895784
Talisia princeps,69.3,0.725,11.8,20,1911,2.07015872622104,81.0493651022283
Talisia princeps,69.3,0.725,11.8,30,1439,2.12112485356425,121.715075022647
Talisia princeps,69.3,0.725,11.8,40,1002,2.55221719663712,179.365070306207
Talisia princeps,69.3,0.725,11.8,50,760,2.79509409041589,269.541416862799
Talisia princeps,69.3,0.725,11.8,60,537,2.96790357529794,314.683112319263
Talisia princeps,69.3,0.725,11.8,80,295,3.72254234119522,552.824192778762
Talisia princeps,69.3,0.725,11.8,100,192,4.31427709801993,710.198388210263
Talisia princeps,69.3,0.725,11.8,120,134,3.84785062646768,746.791347455008
Terminalia oblonga,29.5,0.634,35.4,10,86,4.7608337127128,52.188556808145
Terminalia oblonga,29.5,0.634,35.4,20,86,6.45198688599806,392.621922261849
Terminalia oblonga,29.5,0.634,35.4,30,118,7.44124807534552,591.762675046567
Terminalia oblonga,29.5,0.634,35.4,40,117,7.5884858998461,700.174074043847
Terminalia oblonga,29.5,0.634,35.4,50,116,7.02298208303924,754.488101334053
Terminalia oblonga,29.5,0.634,35.4,60,112,6.54395826314278,795.103256975353
Terminalia oblonga,29.5,0.634,35.4,80,107,7.77524733797409,1437.37441756783
Terminalia oblonga,29.5,0.634,35.4,100,104,9.2132109021892,2225.12699552833
Terminalia oblonga,29.5,0.634,35.4,120,85,9.58431556266103,2649.84067820516
Tetragastris panamensis,74.8,0.589,31.3,10,11030,2.6986396431623,58.7660887390862
Tetragastris panamensis,74.8,0.589,31.3,20,11030,3.17826185658686,151.560196762449
Tetragastris panamensis,74.8,0.589,31.3,30,8503,3.8453493221547,269.102844982211
Tetragastris panamensis,74.8,0.589,31.3,40,6306,4.41919552798666,403.94228894906
Tetragastris panamensis,74.8,0.589,31.3,50,4993,5.13423474363385,618.063561094402
Tetragastris panamensis,74.8,0.589,31.3,60,4057,5.65041011889202,807.472587151181
Tetragastris panamensis,74.8,0.589,31.3,80,2856,6.91498028871539,1350.68645971497
Tetragastris panamensis,74.8,0.589,31.3,100,2217,7.77560612371264,1759.33937845051
Tetragastris panamensis,74.8,0.589,31.3,120,1758,9.06073279009816,2340.44724024341
Trattinnickia aspera,54.6,0.439,29,40,62,15.6099785941857,1968.73911467054
Trattinnickia aspera,54.6,0.439,29,50,88,16.2445761160021,2324.23342963391
Trattinnickia aspera,54.6,0.439,29,60,103,17.6844389661548,3312.80203174088
Trattinnickia aspera,54.6,0.439,29,80,119,18.6906404349045,4556.08568125295
Trattinnickia aspera,54.6,0.439,29,100,135,28.0827136464975,10145.9382691696
Trattinnickia aspera,54.6,0.439,29,120,127,28.4981380817205,11278.1706874884
Trichilia pallida,50.9,0.573,16.7,10,977,4.62616750447308,116.501675306719
Trichilia pallida,50.9,0.573,16.7,20,977,4.94248492590895,268.88355443348
Trichilia pallida,50.9,0.573,16.7,30,991,5.68468080583648,517.167429188456
Trichilia pallida,50.9,0.573,16.7,40,934,6.66790540353178,687.342244483614
Trichilia pallida,50.9,0.573,16.7,50,865,6.9450223577421,828.400512421629
Trichilia pallida,50.9,0.573,16.7,60,811,7.41649854803967,1000.28156123102
Trichilia pallida,50.9,0.573,16.7,80,719,8.35250423441239,1326.22197630229
Trichilia pallida,50.9,0.573,16.7,100,614,7.9394418945914,1737.74549308227
Trichilia pallida,50.9,0.573,16.7,120,556,7.82673994257204,1804.42940090463
Trichilia tuberculata,57.8,0.692,29.3,10,28238,2.45020095532784,51.4129197777544
Trichilia tuberculata,57.8,0.692,29.3,20,28238,2.87031666031503,132.623629447609
Trichilia tuberculata,57.8,0.692,29.3,30,24613,3.18017653375065,206.266835650913
